KNN3,,,,,,,,,,
KNN7,3.3057*,,,,,,,,,
SVR,108.0440*,111.4582*,,,,,,,,
DTR,2.0263*,3.1441*,94.9440*,,,,,,,
RFR,7.2867*,6.4351*,96.2171*,17.1978*,,,,,,
GBR,8.3293*,6.5307*,96.0621*,14.3758*,3.1770*,,,,,
ADR,1.5347*,2.8214*,91.3531*,0.6267*,10.1281*,19.0452*,,,,
Lasso,21.3047*,4.0030*,76.4641*,80.3780*,246.4012*,180.6626*,48.5126*,,,
Ridge,20.7630*,2.4575*,79.5277*,131.4126*,741.1337*,601.9867*,71.0542*,10.5223*,,
EN,21.2959*,4.0015*,76.4616*,80.3449*,246.2551*,180.6407*,48.4932*,0.5752*,10.5225*,
,KNN3,KNN7,SVR,DTR,RFR,GBR,ADR,Lasso,Ridge,EN
