KNN3,,,,,,,,,,
KNN7,0.0448,,,,,,,,,
SVR,0.0002,0.0002,,,,,,,,
DTR,0.2045*,0.0294,0.0002,,,,,,,
RFR,0.0024,0.0121,0.0002,0.0194,,,,,,
GBR,0.0049,0.0171,0.0002,0.0486,0.3779*,,,,,
ADR,0.3780*,0.3727*,0.0002,0.1104*,0.0082,0.0019,,,,
Lasso,0.0000,0.0001,0.0005,0.0000,0.0000,0.0000,0.0000,,,
Ridge,0.0000,0.0009,0.0004,0.0000,0.0000,0.0000,0.0000,0.0054,,
EN,0.0000,0.0001,0.0005,0.0000,0.0000,0.0000,0.0000,0.7491*,0.0054,
,KNN3,KNN7,SVR,DTR,RFR,GBR,ADR,Lasso,Ridge,EN
