KNN3,,,,,,,,,,
KNN7,0.0022,,,,,,,,,
SVR,0.0000,0.0000,,,,,,,,
DTR,0.0007,0.0002,0.0000,,,,,,,
RFR,0.0001,0.0000,0.0000,0.0068,,,,,,
GBR,0.0077,0.0004,0.0000,0.1545*,0.0019,,,,,
ADR,0.0072,0.2399*,0.0000,0.0014,0.0005,0.0007,,,,
Lasso,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,,,
Ridge,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,,
EN,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.6885*,0.0001,
,KNN3,KNN7,SVR,DTR,RFR,GBR,ADR,Lasso,Ridge,EN
