KNN3,,,,,,,,,,
KNN7,0.0397,,,,,,,,,
SVR,0.0001,0.0001,,,,,,,,
DTR,0.2101*,0.0270,0.0001,,,,,,,
RFR,0.0029,0.0105,0.0001,0.0183,,,,,,
GBR,0.0051,0.0148,0.0001,0.0443,0.3746*,,,,,
ADR,0.3776*,0.3700*,0.0001,0.1107*,0.0082,0.0016,,,,
Lasso,0.0000,0.0002,0.0003,0.0000,0.0000,0.0000,0.0000,,,
Ridge,0.0000,0.0010,0.0002,0.0000,0.0000,0.0000,0.0000,0.0067,,
EN,0.0000,0.0002,0.0003,0.0000,0.0000,0.0000,0.0000,0.7504*,0.0067,
,KNN3,KNN7,SVR,DTR,RFR,GBR,ADR,Lasso,Ridge,EN
